date,raw_text,player_name,clubs_mentioned,potential_suitors,assists,native_country,54,domestic_club_goals,objects,team,injured,chairman,idol,desired_wage,estimated_wage,contract_value,Premier,start_of_2021,boss,compared_to,market_value,manager,current team,sport,potential_transfer_fee,release_clause,preferred_option,not_prepared_to_pay_a_sizeable_transfer_fee,suspension_reason,international_team,retirement_plans,transfer_fee,fee,loan_with_option_to_buy,expected_cost,position,previous_clubs,contract_expiration,field,weekly_wages,contract_length,coming,player_age,currency,contract_ends,value,valuation,club,next_season,league,available_for,career_span,loan,player_nationality,level,teams_mentioned,destination,tournament,emotion,estimated_value,team_mentioned,contract_details,former_club,expected_return,object,loan_status,weekly_salary,expected_transfer_fee,international_caps,suspended,international_goals,preferred_move, Galatasaray,hopes_for_long-term_future_with_club,city_players_positions,role,comparison,injury,country,city_players_ages,last_club,transfer_status,goals_scored,ceremony,player_value,contract_status,contract,potential_loan,external-link,salary_demand,release_cause,goals,nationality,contract_duration,status,loan_spell,parent_club,sources,current_team,city_players,source,out,this,years_at_manchester_united,yearly_pay_packet,age,transfer_budget,father,contract_situation,price_tag,secures_football,native country,estimated_transfer_fee,advice,loan_start_date,domestic_club_assists,cost,agent,sibling,yet,rejecting_offers,other_fields,current_deal,injury_record,result,suggest,willing_to_meet_salary_demands,potential_signings,estimated_cost,current_club,player_position,proposed_salary,last_played,loan_club,option_for_further_year,previous_club,salary,preferred_side,loaned,current_weekly_wages,price,remains_manager,games_played,salary_demands,Belgium,contract_expires,transfer_value,manager_name,news_id
21 April 2022,"RealMadrid are keen on bringing England midfielder Jude Bellingham to the Bernabeu, but Borussia Dortmund are desperate to keep the 18-year-old.",Jude Bellingham,"['Real Madrid', 'Borussia Dortmund']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536184.0
21 April 2022,"Everton are monitoring Wolves' Spain winger Adama Traore, 26, with a view to signing him if Barcelona reject the option to make his loan move permanent.",Adama Traore,"['Everton', 'Wolves', 'Barcelona']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536185.0
21 April 2022,"Incoming Manchester United boss Erik ten Hag will have £200m to spend on signings, with at least six first-team players set to leave in the summer.",Erik ten Hag,Manchester United,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536186.0
21 April 2022,"France forward Anthony Martial, 26, looks likely to return to Manchester United after a season-long loan at Sevilla.",Anthony Martial,"['Manchester United', 'Sevilla']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536187.0
21 April 2022,"Manchester United's France midfielder Paul Pogba's representatives are in talks with Juventus and Real Madrid about a summer move, when the 29-year-old becomes a free agent.",Paul Pogba,"['Manchester United', 'Juventus', 'Real Madrid']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536188.0
21 April 2022,"Nemanja Matic, the 33-year-old former Serbia midfielder who has said he will leave Manchester United this summer, is open to joining Roma.",Nemanja Matic,['Roma'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536189.0
21 April 2022,Manchester United and Arsenal are interested in RB Leipzig's 24-year-old France forward Christopher Nkunku.,Christopher Nkunku,"['Manchester United', 'Arsenal', 'RB Leipzig']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536190.0
21 April 2022,"Arsenal are targeting Bayern Munich's Austria midfielder Marcel Sabitzer, 28, but Atletico Madrid are also keen.",Marcel Sabitzer,"['Arsenal', 'Bayern Munich', 'Atletico Madrid']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536191.0
21 April 2022,"Tottenham manager Antonio Conte is set for talks with chairman Daniel Levy to tell him the club need six summer signings, with Leicester's Belgium midfielder Youri Tielemans, 24, high on the list.",Youri Tielemans,"['Tottenham', 'Leicester']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536192.0
21 April 2022,"West Brom's England goalkeeper Sam Johnstone, 29, is keen to join Tottenham this summer.",Sam Johnstone,"['West Brom', 'Tottenham']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536193.0
21 April 2022,"English right-back Djed Spence, 21, currently on loan at Nottingham Forest from Middlesbrough, is also wanted by Tottenham.",Djed Spence,"['Nottingham Forest', 'Middlesbrough', 'Tottenham']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536194.0
21 April 2022,Tottenham will make Sweden winger Dejan Kulusevski a permanent signing in the summer. The 21-year-old is on an 18-month loan and Spurs have decided to pay Juventus the £25m fee this summer.,Dejan Kulusevski,"['Tottenham', 'Juventus']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536195.0
21 April 2022,"Ivan Toney wants a new deal and pay rise at Brentford, where the 26-year-old English striker is under contract until 2025.",Ivan Toney,['Brentford'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536197.0
21 April 2022,"Torino's defensive pair, Brazilian Gleison Bremer, 25, and Ivory Coast international Wilfried Singo, 21, are targets for Tottenham director of football Fabio Paratici.",Gleison Bremer,"['Torino', 'Tottenham']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536198.0
21 April 2022,"Torino's defensive pair, Brazilian Gleison Bremer, 25, and Ivory Coast international Wilfried Singo, 21, are targets for Tottenham director of football Fabio Paratici.",Wilfried Singo,"['Torino', 'Tottenham']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536198.0
21 April 2022,"Leeds and Everton are lining up moves for Chelsea's 28-year-old Belgium striker Michy Batshuayi, who is on loan at Besiktas.",Michy Batshuayi,"['Leeds', 'Everton', 'Chelsea', 'Besiktas']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536199.0
21 April 2022,"West Ham are interested in Club Bruges's 22-year-old Netherlands winger Noa Lang, but face competition from AC Milan.",Noa Lang,"['West Ham', 'Club Bruges', 'AC Milan']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536200.0
21 April 2022,"Birmingham City have told Wolves they want to sign Montenegro keeper Matija Sarkic, 24, on a permanent deal after his impressive loan spell at St Andrews.",Matija Sarkic,"['Birmingham City', 'Wolves', 'St Andrews']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536201.0
22 April 2022,"Barcelona could move for Manchester United and England striker Marcus Rashford, 24.",Marcus Rashford,"['Barcelona', 'Manchester United']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536202.0
22 April 2022,"Manchester United could sell Rashford, France forward Anthony Martial, English right-back Aaron Wan-Bissaka, Ivory Coast centre-back Eric Bailly, ex-England defender Phil Jones and Brazil left-back Alex Telles this summer as part of the overhaul under new manager Erik ten Hag.",Rashford,['Manchester United'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536203.0
22 April 2022,"Manchester United could sell Rashford, France forward Anthony Martial, English right-back Aaron Wan-Bissaka, Ivory Coast centre-back Eric Bailly, ex-England defender Phil Jones and Brazil left-back Alex Telles this summer as part of the overhaul under new manager Erik ten Hag.",Anthony Martial,"['France', 'Manchester United']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536203.0
22 April 2022,"Manchester United could sell Rashford, France forward Anthony Martial, English right-back Aaron Wan-Bissaka, Ivory Coast centre-back Eric Bailly, ex-England defender Phil Jones and Brazil left-back Alex Telles this summer as part of the overhaul under new manager Erik ten Hag.",Aaron Wan-Bissaka,"['English', 'Manchester United']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536203.0
22 April 2022,"Manchester United could sell Rashford, France forward Anthony Martial, English right-back Aaron Wan-Bissaka, Ivory Coast centre-back Eric Bailly, ex-England defender Phil Jones and Brazil left-back Alex Telles this summer as part of the overhaul under new manager Erik ten Hag.",Eric Bailly,"['Ivory Coast', 'Manchester United']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536203.0
22 April 2022,"Manchester United could sell Rashford, France forward Anthony Martial, English right-back Aaron Wan-Bissaka, Ivory Coast centre-back Eric Bailly, ex-England defender Phil Jones and Brazil left-back Alex Telles this summer as part of the overhaul under new manager Erik ten Hag.",Phil Jones,"['ex-England', 'Manchester United']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536203.0
22 April 2022,"Manchester United could sell Rashford, France forward Anthony Martial, English right-back Aaron Wan-Bissaka, Ivory Coast centre-back Eric Bailly, ex-England defender Phil Jones and Brazil left-back Alex Telles this summer as part of the overhaul under new manager Erik ten Hag.",Alex Telles,"['Brazil', 'Manchester United']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536203.0
22 April 2022,"Manchester United could sell Rashford, France forward Anthony Martial, English right-back Aaron Wan-Bissaka, Ivory Coast centre-back Eric Bailly, ex-England defender Phil Jones and Brazil left-back Alex Telles this summer as part of the overhaul under new manager Erik ten Hag.",Erik ten Hag,"['new manager', 'Manchester United']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536203.0
22 April 2022,"West Ham's England midfielder Declan Rice, 25, is high on Ten Hag's transfer wish-list at Manchester United.",Declan Rice,"['West Ham', 'Manchester United']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536204.0
22 April 2022,"Netherlands midfielder Donny van de Beek, 25, is set to be handed the chance to revive his Old Trafford career by his former Ajax boss, when his current loan at Everton ends.",Donny van de Beek,"['Old Trafford', 'Everton', 'Ajax']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536205.0
22 April 2022,"A new centre-back, two central midfielders, a winger and a striker will be Manchester United's top transfer priorities this summer.",centre-back,Manchester United,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536206.0
22 April 2022,"A new centre-back, two central midfielders, a winger and a striker will be Manchester United's top transfer priorities this summer.",two central midfielders,Manchester United,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536206.0
22 April 2022,"A new centre-back, two central midfielders, a winger and a striker will be Manchester United's top transfer priorities this summer.",winger,Manchester United,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536206.0
22 April 2022,"A new centre-back, two central midfielders, a winger and a striker will be Manchester United's top transfer priorities this summer.",striker,Manchester United,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536206.0
22 April 2022,Manchester United have refused Ten Hag's request to bring Sir Alex Ferguson's former assistant Steve McClaren back to the club as part of his coaching team.,Steve McClaren,['Manchester United'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536207.0
22 April 2022,Bruges boss Alfred Schreuder is the leading contender to replace Ten Hag at Ajax.,Alfred Schreuder,"['Bruges', 'Ajax']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536208.0
22 April 2022,"Real Madrid and Wales forward Gareth Bale, 32, is in talks over a move to MLS side DC United.",Gareth Bale,"['Real Madrid', 'DC United']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536209.0
22 April 2022,"RB Leipzig have again insisted France attacking midfielder Christopher Nkunku, 24, will still be their player next season, despite interest from Manchester United and Arsenal.",Christopher Nkunku,"['RB Leipzig', 'Manchester United', 'Arsenal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536210.0
22 April 2022,Crystal Palace and Borussia Monchengladbach are interested in Arsenal's 22-year-old English forward Eddie Nketiah.,Eddie Nketiah,"['Crystal Palace', 'Borussia Monchengladbach', 'Arsenal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536211.0
22 April 2022,"AC Milan could move for Chelsea and Belgium striker Romelu Lukaku, 28.",Romelu Lukaku,"['AC Milan', 'Chelsea']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536212.0
22 April 2022,Burnley have made interim Wales manager Robert Page their number-one target to replace Sean Dyche.,Robert Page,['Burnley'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536213.0
22 April 2022,"Brentford and Denmark midfielder Christian Eriksen, 30, has agreed to rejoin former club Tottenham in the summer.",Christian Eriksen,"['Brentford', 'Tottenham']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536214.0
22 April 2022,Everton have joined Tottenham in the race to sign 29-year-old West Brom and England goalkeeper Sam Johnstone.,Sam Johnstone,"['Everton', 'Tottenham', 'West Brom']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536215.0
22 April 2022,"Real Madrid are monitoring Newcastle and Brazil midfielder Bruno Guimaraes, 24.",Bruno Guimaraes,"['Real Madrid', 'Newcastle']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazilian,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536216.0
22 April 2022,"Besiktas and Turkey left-back Ridvan Yilmaz, 20, is being eyed by Tottenham and a host of European clubs.",Ridvan Yilmaz,"['Besiktas', 'Tottenham']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left-back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkish,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536217.0
22 April 2022,"Aston Villa manager Steven Gerrard was casting an eye over Marseille's French defensive midfielder Boubacar Kamara, 22, when he watched the French club's win over Nantes on Wednesday.",Boubacar Kamara,"['Aston Villa', 'Marseille', 'Nantes']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536218.0
22 April 2022,Villa are keen on making their loan signing of 32-year-old Roma and Sweden goalkeeper Robin Olsen permanent.,Robin Olsen,"['Villa', 'Roma']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536219.0
22 April 2022,"Paris St-Germain and Argentina winger Angel di Maria, 34, is wanted by Juventus when his contract expires in the summer.",Angel di Maria,"['Paris St-Germain', 'Juventus']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536220.0
22 April 2022,"Leicester City are trying to beat Tottenham to the signing of Brazil centre-back Gleison Bremer, 25, from Italian side Torino.",Gleison Bremer,"['Leicester City', 'Tottenham']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,centre-back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazilian,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,Torino,,,,,,,,,,,,,,,,,,,536221.0
22 April 2022,"Aberdeen right-back Calvin Ramsay, 18, is being monitored by Liverpool following an impressive breakthrough season for the Scotland Under-21 international.",Calvin Ramsay,Aberdeen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right-back,,,,,,,,,,,,,,,,,,,Under-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scotland,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536222.0
22 April 2022,Manchester City and Newcastle are both pursuing a move for 18-year-old Rangers midfielder Alex Lowry.,Alex Lowry,"['Manchester City', 'Newcastle']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,,,,,,,,,,,,,,,,536223.0
23 April 2022,"Arsenal are looking to bring Manchester City striker Gabriel Jesus, 25, to Emirates Stadium, with the Gunners' technical director Edu having held discussions with the Brazil international's representatives.",Gabriel Jesus,"['Arsenal', 'Manchester City']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Striker,,,,,,,,,,,,,,,,,Brazilian,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536224.0
23 April 2022,Mohamed Salah wants to stay at Liverpool but his long-term future is uncertain with no agreement reached on contract negotiations and the 29-year-old Egypt forward saying money is not the only factor.,Mohamed Salah,['Liverpool'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Egypt,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536225.0
23 April 2022,"Paris St-Germain have made France striker Kylian Mbappe, 23, a contract offer worth 50m euros (£42m) a year, which would make him the club's highest earner. His much reported move to Real Madrid has reportedly stalled over the player's image rights.",Kylian Mbappe,"['Paris St-Germain', 'Real Madrid']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536226.0
23 April 2022,Mbappe's mother and representative Fayza Lamari is in Qatar holding talks with PSG's owners,Mbappe,['PSG'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536227.0
23 April 2022,Tottenham boss Antonio Conte is keen on managing PSG next season and is confident of replacing former Spurs manager Mauricio Pochettino at Parc des Princes.,Antonio Conte,"['Tottenham', 'PSG']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536228.0
